Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
AR-A252,0.17536594,0.58331007,0.7388762,0.47183514,0.6113707,0.37137434,0.7248957,0.8138165,0.78701174,0.56973875,0.5887861,0.9010937,0.733808,0.30096602,0.7036613,0.8368067,0.24689312,0.19257142,0.68330914,0.34390593,0.729082,0.86953723,0.77829564,0.2543088,0.24954696,0.24619624,0.28454188,0.418191,0.877391,0.8066007,0.8185804,0.36945823,0.82894284,0.9565811,0.4592877,0.29809538,0.15182254,0.30533355,0.22808202,0.34824017,0.69007134,0.4853379,0.52752346,0.83444947,0.4016971,0.3667404,0.7602953,0.6667246,0.41297042,0.607269,0.57005954,0.5271963,0.6952428,0.33113924,0.8387211,0.3007025,0.51255524,0.83178675,0.68095374,0.18713672,0.714681,0.5812366,0.42458868,0.76593256,0.5415026,0.8005078,0.6937718,0.41547707,0.6142976,0.8550994,0.34953457,0.81508666,0.7492542,0.6881241,0.19062132,0.30179447,0.3625983,0.5315782,0.7475625,0.10959339,0.6620586,0.451462,0.54094374,0.79724514,0.42502874,0.2280761,0.57510585,0.50327396,0.22416379,0.2308977,0.29313034,0.43627894,0.3943304,0.8427774,0.8329935,0.6781366,0.32935324,0.506665,0.6456639,0.63663346
AR-A254,0.7495006,0.4194395,0.48311168,0.3042741,0.64166546,0.61976945,0.2976877,0.20209008,0.3230534,0.5114955,0.47814316,0.5608533,0.4354698,0.25610036,0.8271119,0.793321,0.6390308,0.6526155,0.2982508,0.3719437,0.3349144,0.88657475,0.8145157,0.82688606,0.30489033,0.5073154,0.6618906,0.6588752,0.541371,0.21321008,0.48550725,0.6069007,0.764621,0.43785506,0.42574584,0.25397602,0.614671,0.47407496,0.656218,0.31333587,0.89536285,0.67676026,0.53848696,0.61972183,0.5534182,0.36395273,0.5459844,0.21654508,0.8959273,0.89687,0.4459203,0.8449802,0.3978523,0.68927366,0.6270382,0.5752201,0.90627813,0.6275519,0.40860337,0.35820276,0.43714786,0.779055,0.1441762,0.29291585,0.42483366,0.5657666,0.566401,0.83567506,0.42973217,0.4152767,0.2544046,0.6482271,0.7208233,0.80304354,0.40482852,0.57845885,0.8064957,0.3426513,0.23117466,0.20266393,0.8844303,0.7814399,0.6996758,0.9022393,0.48679775,0.20009637,0.3945586,0.42300802,0.6226003,0.47132027,0.3640827,0.57625455,0.0858298,0.51851296,0.90356886,0.8935936,0.348601,0.44352442,0.5211517,0.7731359
AR-A256,0.82002354,0.47513407,0.17502584,0.7289685,0.17726153,0.12077859,0.5252077,0.5652795,0.85774136,0.90412366,0.22927552,0.91496885,0.8926359,0.05851317,0.60417354,0.7772231,0.48137122,0.83191836,0.29944703,0.17370357,0.6416656,0.45517597,0.7193121,0.7408525,0.88403165,0.3437963,0.76029474,0.4336607,0.08767655,0.28730848,0.82361555,0.14178888,0.23500976,0.53417987,0.13703462,0.43535864,0.19488002,0.8267004,0.4886294,0.4948249,0.35694534,0.7970072,0.48240823,0.33983222,0.9086063,0.6499569,0.8449931,0.6351794,0.17366646,0.7788234,0.6225174,0.2987037,0.80929244,0.08457529,0.4351341,0.76985836,0.59649044,0.65525615,0.107959196,0.7270267,0.5851566,0.4717353,0.29672712,0.1944219,0.8478651,0.86090004,0.7957976,0.9041428,0.20296349,0.40065253,0.19246592,0.80062145,0.27417442,0.2685654,0.88481605,0.29719663,0.9178797,0.32930535,0.2533446,0.6327719,0.920671,0.9357798,0.69162,0.8485012,0.7812462,0.8784493,0.5304597,0.5567056,0.5783489,0.67090774,0.6253739,0.17169185,0.2103329,0.8445636,0.88889384,0.6869821,0.14303988,0.63880885,0.34862798,0.5796833
AR-A2LE,0.85374206,0.81514543,0.163935,0.9072201,0.16922826,0.89671576,0.7766084,0.24599051,0.53796625,0.3365502,0.3040766,0.14900276,0.66630507,0.5775445,0.7477554,0.73586714,0.6763587,0.20337358,0.5836542,0.77993,0.7691785,0.4644896,0.74720573,0.12569556,0.61338854,0.75033164,0.24167183,0.7452282,0.2256326,0.52309144,0.6398468,0.77636343,0.8247566,0.70971876,0.8324139,0.82346237,0.32996207,0.14713444,0.23905027,0.18015118,0.18569009,0.44361624,0.8363299,0.43077305,0.28939554,0.557523,0.11700117,0.3882593,0.78976655,0.15362185,0.07917411,0.13352847,0.33351701,0.4715603,0.6065113,0.3096296,0.25123045,0.6670342,0.35983723,0.70580935,0.29309633,0.4414087,0.8541719,0.6619509,0.58234024,0.1449201,0.8567226,0.27779263,0.24891472,0.89055634,0.7516141,0.64523596,0.45057017,0.57692534,0.71780694,0.8683844,0.40150502,0.22306573,0.71358544,0.5876146,0.50128865,0.12790856,0.15012969,0.3445617,0.23301628,0.76980925,0.7976495,0.55775404,0.73866546,0.45658863,0.79942757,0.63853073,0.8132635,0.8585205,0.42586574,0.42271522,0.3615284,0.18881029,0.59789777,0.25262365
AR-A2LK,0.43638855,0.38774917,0.5044738,0.8167482,0.6873799,0.5329627,0.41985154,0.62648344,0.6218129,0.86593264,0.342218,0.09254274,0.5347854,0.48528737,0.48502374,0.52899015,0.6117612,0.33829534,0.8269794,0.710169,0.2902183,0.73579484,0.5647853,0.5621723,0.3586194,0.28408003,0.52706474,0.83336735,0.8331326,0.4440955,0.32637632,0.85993755,0.8258486,0.2551415,0.45641756,0.72066104,0.9016341,0.88803756,0.18676768,0.52719915,0.78638124,0.2927928,0.819034,0.846933,0.5236174,0.46453118,0.78226674,0.16344297,0.70125115,0.5289368,0.47513068,0.6397208,0.25340137,0.7839176,0.5510981,0.3617355,0.80849236,0.37820622,0.4801678,0.87631977,0.3523401,0.3818496,0.45650944,0.4308905,0.2795375,0.4824896,0.7919056,0.48903716,0.8906586,0.31752127,0.6122119,0.48510915,0.69020575,0.73579663,0.47093508,0.3746946,0.2857684,0.639113,0.7238896,0.46447253,0.8633418,0.58149016,0.5887126,0.5390912,0.18328625,0.8632971,0.38121337,0.24591038,0.81180066,0.84874344,0.29234874,0.8529352,0.58647215,0.4985418,0.612995,0.39878297,0.39648378,0.4342196,0.79294705,0.1749886
AR-A2LL,0.7180911,0.54949373,0.46855852,0.6093717,0.6485764,0.526683,0.33833325,0.2129943,0.43965176,0.9229721,0.3875857,0.18503502,0.104930565,0.6648221,0.5867995,0.6403046,0.8297665,0.49824804,0.679137,0.7057802,0.5059507,0.88618004,0.24481824,0.72477025,0.1425356,0.5123771,0.3553421,0.8698149,0.6816316,0.67444867,0.25571623,0.87109137,0.70289755,0.16090527,0.5796455,0.5770007,0.8874731,0.67538613,0.7658517,0.3444288,0.77485275,0.39364484,0.86893535,0.68870664,0.34884018,0.6116181,0.19145057,0.20349722,0.7904733,0.6858951,0.19860777,0.84070194,0.34036022,0.68912613,0.5531534,0.39292857,0.5718153,0.48896328,0.51935005,0.95544565,0.19812082,0.7429518,0.68827605,0.4663353,0.22995357,0.6151025,0.702543,0.61407405,0.7698156,0.31386828,0.34806547,0.31561968,0.2629159,0.8138786,0.67816603,0.30758893,0.3422128,0.6267677,0.68501675,0.33555526,0.79962766,0.48236167,0.6365985,0.5196273,0.2252253,0.7398887,0.831202,0.35764974,0.63230515,0.75016373,0.2719344,0.910274,0.22296636,0.47850206,0.45173055,0.32716614,0.72821,0.73335814,0.8113446,0.39768034
AR-A2LM,0.25841126,0.34886664,0.44883537,0.17622417,0.2588761,0.14546235,0.82890356,0.33895415,0.07234153,0.79608434,0.70123637,0.16021243,0.83957386,0.86356026,0.86798465,0.43238506,0.497763,0.11779343,0.82799655,0.27571717,0.91535616,0.78515637,0.5762819,0.63811004,0.47350508,0.17967543,0.6268374,0.89517605,0.70717543,0.8501101,0.29479778,0.379178,0.18058835,0.8588759,0.5724059,0.43866765,0.7706113,0.8442558,0.9007572,0.06414662,0.8520316,0.68595415,0.92695147,0.8613143,0.6140705,0.07379007,0.09113619,0.5912944,0.7609801,0.48459548,0.3771827,0.45081168,0.40099576,0.6384468,0.55348647,0.6570328,0.7107313,0.9373407,0.689605,0.6002428,0.25073484,0.7596219,0.5658936,0.4406662,0.3157815,0.3191887,0.6783704,0.47478992,0.70373917,0.6055481,0.48963255,0.48160973,0.37899542,0.32487756,0.36972505,0.6884516,0.7914808,0.88144004,0.5584627,0.48724478,0.24885368,0.81827486,0.30159718,0.5035359,0.7809516,0.60235107,0.6905889,0.37894085,0.5924536,0.14414978,0.21974836,0.6074223,0.73410904,0.6826911,0.15248628,0.67308736,0.423799,0.8452804,0.80768174,0.5931623
AR-A2LN,0.12951826,0.7346106,0.421851,0.3121971,0.1994488,0.3173189,0.93921113,0.1330675,0.11809506,0.313113,0.7936763,0.5628641,0.67678165,0.8279731,0.9281533,0.6978321,0.9104781,0.22951469,0.7916298,0.5526907,0.7901726,0.66243666,0.23353204,0.21576273,0.098507084,0.8901813,0.837912,0.8571398,0.35596842,0.6297186,0.51734155,0.44122624,0.41016924,0.909505,0.390311,0.5572214,0.50206757,0.47686088,0.7093902,0.14758483,0.7808562,0.17271078,0.7474145,0.9280107,0.7317059,0.111944124,0.16371457,0.72949135,0.7446417,0.29378557,0.16595425,0.43231007,0.8730085,0.35977924,0.8149313,0.7338637,0.15533924,0.91963303,0.9000703,0.634191,0.42925113,0.7838994,0.85650045,0.7604184,0.14684558,0.18077342,0.5859163,0.2144391,0.46996123,0.5590629,0.82039165,0.6947175,0.6310079,0.17266348,0.47010326,0.85959196,0.57764775,0.45075926,0.63462377,0.11923138,0.21378502,0.13367762,0.20133087,0.16776742,0.77139443,0.71135134,0.9564622,0.8238548,0.5599602,0.31154072,0.39995953,0.5260583,0.88585687,0.5248804,0.46714807,0.9372703,0.39284343,0.69675297,0.6825675,0.633054
AR-A2LO,0.18776739,0.7950989,0.6343566,0.2135965,0.31568864,0.38004225,0.7139672,0.72277975,0.45097327,0.8256714,0.52001697,0.49658442,0.5960208,0.84600353,0.83434415,0.5499852,0.8246169,0.21663056,0.8090135,0.37977967,0.76795983,0.7897886,0.29605633,0.6247202,0.2191295,0.62108296,0.4826606,0.7398547,0.8000439,0.71785355,0.40820512,0.6584046,0.34680375,0.6849148,0.42865753,0.49746698,0.5462157,0.49075037,0.76453984,0.2677558,0.59220076,0.32102728,0.9014051,0.82066816,0.36010733,0.514731,0.20733038,0.71647596,0.6322758,0.42630687,0.2652978,0.8081696,0.29202867,0.26453245,0.63739264,0.5192247,0.390068,0.8803441,0.66287434,0.9075569,0.6362203,0.7323869,0.662855,0.77404654,0.082432635,0.30959323,0.7786336,0.57789874,0.68177134,0.51202244,0.4385014,0.24805865,0.55270904,0.46825594,0.44964722,0.46299157,0.35769215,0.8103786,0.5085827,0.38425022,0.285883,0.42766267,0.3927773,0.1529692,0.6477289,0.59771943,0.8011746,0.51879257,0.585,0.47194237,0.34444594,0.71954787,0.6593095,0.71884626,0.58389354,0.7030894,0.55412006,0.8723924,0.74615705,0.64565647
AR-A2LR,0.33302212,0.8497476,0.11561526,0.84801763,0.14711612,0.12928224,0.9301113,0.46921134,0.3304708,0.6786575,0.19411251,0.4387336,0.93521655,0.8360216,0.26328525,0.16969877,0.9459107,0.09553371,0.69556546,0.2887717,0.15108569,0.4959159,0.15994985,0.6289238,0.83261377,0.9137715,0.4792729,0.5562684,0.31778076,0.20981306,0.41419715,0.18615323,0.2995102,0.7603142,0.16180736,0.5635088,0.32862172,0.89160043,0.1945403,0.33884943,0.55647457,0.29503363,0.75866216,0.46231982,0.90773416,0.681263,0.9405658,0.6257769,0.66187316,0.07734816,0.2926918,0.4686446,0.39090645,0.24931523,0.37558645,0.6699113,0.3012504,0.4878742,0.11657257,0.68968916,0.8685657,0.46247172,0.2935533,0.14123698,0.13023654,0.60216933,0.94364965,0.25042748,0.115464255,0.11871453,0.7227135,0.26887292,0.24913886,0.19929093,0.65417683,0.7575717,0.6904009,0.9319631,0.23435394,0.45750237,0.85559314,0.7283338,0.4630559,0.07185876,0.9453973,0.8478411,0.8599769,0.9350253,0.54833925,0.6151593,0.4033082,0.08406325,0.80237603,0.46527228,0.8441716,0.57031584,0.55418396,0.57803303,0.18480782,0.80342287
B6-A0I2,0.74381626,0.887252,0.57464236,0.75398904,0.38961276,0.811811,0.7980023,0.50981563,0.9260944,0.7739476,0.582096,0.62910116,0.6167691,0.23962486,0.32202244,0.8008269,0.91718525,0.8471142,0.15244845,0.72237855,0.8534848,0.15977328,0.2888202,0.48663917,0.39537132,0.90759325,0.07755143,0.24491169,0.060341068,0.66021764,0.8966987,0.43404013,0.2909934,0.1751415,0.64878726,0.27051756,0.14831883,0.050142076,0.8351189,0.29941183,0.108917505,0.21602917,0.35819983,0.38035306,0.9485669,0.86387825,0.20510006,0.8518666,0.13386011,0.39414474,0.12500575,0.6658089,0.51073503,0.14445724,0.41990063,0.93523186,0.07752927,0.36550814,0.4560754,0.9652572,0.8466059,0.23379928,0.88247705,0.8622022,0.13312444,0.16078553,0.22957517,0.37484357,0.17950732,0.42192483,0.11163364,0.14450797,0.8232212,0.4718445,0.9130974,0.28982073,0.09992477,0.111982435,0.2023603,0.48301727,0.13452925,0.06918317,0.50238943,0.036606353,0.4051874,0.68037343,0.68910766,0.7275455,0.3219175,0.8674057,0.9072318,0.73287034,0.623708,0.90954953,0.68148303,0.91604555,0.81171066,0.77213955,0.83628917,0.84309715
B6-A0I9,0.36946756,0.48684675,0.461028,0.26670995,0.6805331,0.9289218,0.19903761,0.2688706,0.8100472,0.38566774,0.3819999,0.5056082,0.14213929,0.28776813,0.84775674,0.6738095,0.39317614,0.8900639,0.2589321,0.67617273,0.061625466,0.8245715,0.13771996,0.4068577,0.35270295,0.9126049,0.2923804,0.44205943,0.6506609,0.4131012,0.7994076,0.8926407,0.9428667,0.16516681,0.7259382,0.8296153,0.6808997,0.2849869,0.76120913,0.27210447,0.63429874,0.7684016,0.58156985,0.7422066,0.8421797,0.5853332,0.7933465,0.47155714,0.7988587,0.25622424,0.18128507,0.7318866,0.26346245,0.78494763,0.69741416,0.5475071,0.7169589,0.71044075,0.26717114,0.6515392,0.51963407,0.19762188,0.2918376,0.18081275,0.54142094,0.5823491,0.3888334,0.5396528,0.5292178,0.82776237,0.77584404,0.20370343,0.75845516,0.70293385,0.7839526,0.7950206,0.5739656,0.7532757,0.1868278,0.32089442,0.616224,0.15785608,0.39054897,0.44293424,0.4604268,0.52289593,0.3071363,0.49480718,0.7928023,0.7470517,0.74330103,0.8484466,0.31190652,0.79927886,0.6301947,0.6021127,0.8114822,0.6038779,0.3936121,0.72753567
B6-A0IJ,0.7963992,0.8578691,0.7429589,0.83300114,0.6287151,0.688877,0.6487441,0.75652075,0.90124005,0.56997305,0.36564252,0.8967068,0.6596478,0.30538142,0.17248327,0.45629618,0.5907111,0.5842647,0.4622745,0.1920276,0.87734854,0.2604943,0.6447464,0.9185761,0.81507134,0.2425482,0.42179018,0.20166385,0.5434202,0.4702662,0.8184514,0.18245856,0.13053703,0.23356095,0.7732647,0.15215206,0.5683977,0.42422283,0.9374753,0.79367065,0.1594746,0.36105376,0.28982213,0.20892383,0.49610692,0.8632033,0.64937514,0.85117435,0.2895516,0.8755446,0.44878078,0.37702703,0.09109397,0.20515975,0.118023686,0.5853164,0.2257421,0.5069802,0.33203602,0.9254558,0.8551316,0.8478795,0.4826088,0.34535375,0.32420695,0.79544055,0.7704524,0.8163695,0.26559526,0.34728575,0.24359295,0.14148246,0.8915129,0.40564784,0.86264753,0.3155294,0.4730388,0.22200102,0.22988722,0.90967417,0.7722683,0.30896306,0.8797859,0.30858004,0.54916817,0.4348214,0.15817022,0.8228757,0.16300869,0.77935785,0.73876154,0.73435116,0.3898843,0.909906,0.8115635,0.79547286,0.61464334,0.7613274,0.2562823,0.7025212
B6-A0IK,0.6945777,0.6336225,0.4372288,0.5554297,0.32075334,0.92824066,0.524563,0.38770285,0.33678016,0.19695023,0.5197861,0.7132391,0.61456263,0.5410907,0.26999173,0.67521584,0.1960193,0.5751348,0.40817422,0.78774965,0.43323094,0.24014983,0.58987117,0.6071518,0.84751534,0.6961199,0.5937182,0.44809592,0.47770113,0.559427,0.7408143,0.75789684,0.37111318,0.5091561,0.8783294,0.6005919,0.19753373,0.24080116,0.5456569,0.68383443,0.29847053,0.63713694,0.82434595,0.119411476,0.55005366,0.8805004,0.56172323,0.715948,0.7637127,0.43571305,0.598373,0.41714695,0.30431387,0.517382,0.46925342,0.6354715,0.41034293,0.5865177,0.73451424,0.4185862,0.7964666,0.4990326,0.8061391,0.79562575,0.70221066,0.5903477,0.66021174,0.49953052,0.39399296,0.85304666,0.3804285,0.48112324,0.7595754,0.70126843,0.7676396,0.8177539,0.58826315,0.45461226,0.4923229,0.5542933,0.13856506,0.31812716,0.5838384,0.57791,0.74531054,0.31290692,0.7432197,0.5472147,0.3960903,0.23366864,0.87688065,0.7084615,0.8175218,0.71516746,0.22188888,0.2837093,0.81181175,0.343288,0.15753362,0.74807954
B6-A0IO,0.45849603,0.38055977,0.73767745,0.5145894,0.2960399,0.7597399,0.53689194,0.5006202,0.15602583,0.7870613,0.60966337,0.6557864,0.34309512,0.6311172,0.21097495,0.25816292,0.3206252,0.82116675,0.7626915,0.8948494,0.33771676,0.46877742,0.19653977,0.4169225,0.57248056,0.64171004,0.523765,0.305986,0.68443155,0.92153674,0.4517552,0.5375099,0.83212876,0.33530605,0.8897239,0.8340771,0.68797636,0.52822286,0.65883994,0.52069414,0.33051786,0.8280248,0.7237089,0.50298023,0.42994797,0.8599817,0.3703673,0.67553127,0.26073235,0.545182,0.49801397,0.40378806,0.63688874,0.739204,0.55197906,0.48727643,0.33119795,0.19523491,0.42424867,0.44650784,0.35313106,0.3465389,0.8089578,0.8164778,0.6945144,0.7599541,0.63919383,0.65876895,0.7839571,0.50271374,0.3197208,0.61813056,0.26077592,0.30317008,0.6676633,0.22257388,0.41772076,0.54244196,0.76828957,0.5951756,0.53344226,0.7023237,0.41915733,0.6929707,0.44078478,0.4357438,0.692566,0.45725858,0.7901516,0.85031384,0.28945273,0.8895092,0.8189718,0.59493864,0.1613811,0.06452436,0.9148013,0.7931375,0.604829,0.4524381
B6-A0IQ,0.96018654,0.1637351,0.39172354,0.48454523,0.5973295,0.29690972,0.7179084,0.9558785,0.7507715,0.9201674,0.13241976,0.8988218,0.3439467,0.82439023,0.13638386,0.23710325,0.92051274,0.8516939,0.29688883,0.23194863,0.8849405,0.69530004,0.30826318,0.52835107,0.92116725,0.9493016,0.26248476,0.08268917,0.08042193,0.13908894,0.87619567,0.28311062,0.30149305,0.4328607,0.1934262,0.6610154,0.56639636,0.66444343,0.6326923,0.633008,0.19278345,0.83798575,0.48669124,0.18493539,0.7068024,0.6539108,0.34734187,0.7712966,0.41520315,0.8291323,0.420198,0.63803935,0.36429113,0.1409384,0.32497385,0.4415549,0.4892732,0.0937748,0.325493,0.9615404,0.8069244,0.3325557,0.58071256,0.3307113,0.4798895,0.8811332,0.8917233,0.7293268,0.24491149,0.19870201,0.38470468,0.1485937,0.21426348,0.24563578,0.8842561,0.63815147,0.89765835,0.92547417,0.42586994,0.9313803,0.7825223,0.8202622,0.44649494,0.042305224,0.9449209,0.9334473,0.5346962,0.75493616,0.72707134,0.9022577,0.90245533,0.43652084,0.21291277,0.2846575,0.7599941,0.3038694,0.22975811,0.8979769,0.29657117,0.75508875
B6-A0RG,0.6785079,0.8878192,0.58027387,0.44830385,0.29130623,0.82320154,0.1521624,0.4270836,0.59687346,0.6748741,0.8146914,0.62160265,0.5924059,0.8349015,0.5839906,0.26912034,0.6738706,0.70371264,0.8131716,0.58936155,0.48704708,0.5360012,0.37567347,0.37116367,0.58574283,0.63525486,0.53420544,0.65068084,0.5911647,0.8412058,0.17169644,0.861325,0.81966877,0.23485824,0.6655242,0.84371173,0.48903126,0.7063436,0.55390745,0.7708395,0.55757105,0.8178056,0.91657364,0.8124653,0.26645255,0.8566005,0.39427453,0.2903041,0.4007644,0.22600454,0.7046858,0.7573493,0.0805608,0.6177052,0.29577872,0.7049019,0.54688025,0.37358236,0.550642,0.8145751,0.43777376,0.2417785,0.590912,0.4922381,0.7834933,0.18165031,0.51909,0.53851014,0.90335464,0.6880213,0.49146247,0.5655032,0.37507308,0.47234938,0.5307268,0.12823027,0.3267785,0.7737581,0.4477968,0.66740704,0.1831331,0.47163922,0.40116972,0.5144791,0.4745426,0.39148587,0.3418334,0.50783384,0.7708318,0.8374961,0.5948161,0.7430078,0.4006155,0.64184093,0.59973186,0.087305784,0.93605936,0.43981305,0.5846229,0.10743219
B6-A0RH,0.8162353,0.5182766,0.71203405,0.5023579,0.7340737,0.784388,0.24694048,0.12044876,0.05366589,0.16845417,0.6399746,0.4353519,0.593356,0.85016835,0.14762124,0.47686458,0.7820559,0.88965493,0.5664194,0.6619887,0.8863512,0.4412081,0.76543987,0.84918463,0.8953671,0.739166,0.41032165,0.41477537,0.2459057,0.4714776,0.26320258,0.6267279,0.17507789,0.06839648,0.94391954,0.395374,0.82957065,0.26660436,0.891701,0.86682975,0.5118012,0.77402055,0.5464633,0.50144553,0.6321668,0.5571685,0.08221087,0.5081162,0.53299975,0.9504875,0.47184688,0.6779561,0.1532904,0.93581295,0.22802201,0.7967148,0.52521795,0.32155848,0.4258207,0.80071044,0.15474853,0.77338684,0.57351756,0.37410018,0.8894278,0.24610342,0.30030763,0.47952986,0.2783197,0.15301058,0.48319995,0.6184266,0.5791032,0.53343105,0.5267402,0.6516522,0.6797855,0.4240054,0.46513903,0.9167433,0.20347154,0.7143158,0.7969359,0.71838117,0.74546736,0.15947819,0.50788987,0.686352,0.69161874,0.7553506,0.7090645,0.8800794,0.45178044,0.311479,0.46824265,0.0715358,0.9325882,0.3553537,0.6426244,0.48958343
B6-A0RM,0.64399284,0.5747968,0.72494423,0.3889765,0.28798717,0.8316875,0.52136695,0.5267021,0.58592576,0.7510928,0.8229015,0.13128553,0.51930606,0.61266124,0.7866636,0.34521267,0.5032076,0.536948,0.37184042,0.81072885,0.20852655,0.6999283,0.18823558,0.83525807,0.25408134,0.26251632,0.7563491,0.9281509,0.83346266,0.70165354,0.53642255,0.803627,0.28521335,0.3514936,0.59085125,0.5581445,0.80042636,0.63987774,0.67875,0.7381375,0.24323294,0.901081,0.806591,0.3210852,0.34125212,0.81594425,0.34945673,0.22208294,0.6851729,0.20785807,0.7711897,0.4307629,0.45356232,0.655647,0.4912985,0.19271657,0.42061472,0.3673921,0.3768464,0.7732821,0.32869437,0.7051524,0.7777287,0.31769136,0.5045993,0.30952808,0.81396174,0.71213,0.8701832,0.6076866,0.7681554,0.21174401,0.22323155,0.74272275,0.73101735,0.21772437,0.32534736,0.84239876,0.6363989,0.18901801,0.7079197,0.39308292,0.6169301,0.48199624,0.49399325,0.57131845,0.7651614,0.22659987,0.7897692,0.7048306,0.27290037,0.7552322,0.40687415,0.32483417,0.27147588,0.15106496,0.80570006,0.72275835,0.7590041,0.44738132
B6-A0RN,0.63636076,0.341458,0.54553473,0.39773947,0.32072666,0.68791366,0.72101915,0.3055317,0.14988339,0.7035464,0.77261555,0.1742292,0.42854875,0.6947328,0.5429042,0.66206217,0.5942352,0.6177175,0.63643146,0.8272737,0.6925934,0.43191385,0.65352976,0.5993759,0.40209493,0.7386824,0.7741474,0.5876204,0.5319105,0.8564519,0.29562718,0.5554851,0.33544606,0.6221508,0.75532126,0.8199384,0.8637838,0.5217498,0.54845715,0.32919174,0.3385701,0.5764121,0.8396853,0.75872624,0.3739118,0.2359691,0.11998702,0.61920625,0.69589174,0.33596563,0.5967754,0.56469405,0.45466954,0.7632696,0.3141391,0.42854333,0.45045936,0.43777072,0.3465202,0.5663191,0.19264795,0.783324,0.80273175,0.81375194,0.3756904,0.2736076,0.6727718,0.4248908,0.7978637,0.51046,0.48772764,0.7852436,0.40415767,0.42323586,0.561671,0.8205877,0.586391,0.63452995,0.77275515,0.76999,0.13000464,0.6645348,0.21625228,0.39370042,0.67021513,0.7030402,0.69982934,0.27940208,0.7817562,0.36384755,0.80336076,0.71519744,0.85703695,0.39611703,0.109322,0.25244266,0.6984452,0.7097355,0.729624,0.48911864
B6-A0RO,0.30610558,0.19980773,0.81625986,0.37346852,0.58740175,0.82260704,0.5255502,0.9276848,0.46292928,0.09636501,0.6863555,0.37992382,0.47301042,0.7040492,0.6466048,0.16233325,0.20061791,0.81909007,0.71578526,0.8910867,0.3823939,0.37063834,0.35328096,0.100602895,0.7518226,0.78361255,0.51928735,0.8257091,0.37628973,0.87112194,0.473175,0.57408327,0.57782876,0.48269296,0.87437844,0.88862216,0.76848584,0.34275413,0.61243683,0.8317665,0.20636725,0.68852115,0.35730022,0.7030437,0.88217497,0.8002752,0.41881883,0.8895221,0.19987145,0.29328567,0.45484912,0.3242709,0.84820545,0.59904104,0.6219394,0.2154238,0.2858097,0.5334748,0.76987016,0.629437,0.6391991,0.16003382,0.87055403,0.9110137,0.78511095,0.1934568,0.14452077,0.45566797,0.8568163,0.64801097,0.5657302,0.69981176,0.30479172,0.5530386,0.8341869,0.3702808,0.35478348,0.56565785,0.49251774,0.3692456,0.310312,0.6313985,0.4871983,0.8573412,0.29550454,0.7750846,0.5649649,0.46514872,0.8166306,0.24242093,0.5703201,0.6868655,0.5401643,0.66461325,0.2248765,0.34168127,0.90746105,0.8079629,0.6835264,0.3721549
